,market_num,x_1,x_2,w_1,w_2,xi_1,xi_2,omega_1,omega_2,duo_pi_1,duo_pi_2,job_array_num
4729,4730,6.681389241227994,4.045353277851997,0.8209579626242688,1.900987475393877,-1.7610400553201908,1.653076617355693,-0.05,-0.05,1.674494271326454,2.0122449849575235,4728
4730,4731,6.166663723951132,5.370489396968163,1.6743208526331823,2.6939726807925757,-1.3299102881435458,-0.7007611556412522,-0.05,-0.05,2.235728280459697,1.1632952314581915,4729
4731,4732,5.349167717115735,4.518211120030803,1.2826739974032857,1.7658319964115359,1.4180920861723756,1.5505021257729799,-0.05,-0.05,2.65404027375307,1.4079667577242936,4730
4732,4733,6.847781696690619,6.53134351716427,1.9340005845584352,2.161292125043427,-0.9611413438381822,1.0569307476698855,-0.05,-0.05,1.155697846727787,3.2160311916505595,4731
4733,4734,5.197866238935992,6.078172122820131,0.22075387446978867,2.0072810749862784,0.5037592593197194,0.896539218969896,-0.05,0.35,2.0051724058585254,1.8334852192919486,4732
4734,4735,6.245136315360666,4.417875818003377,0.6905405091060055,2.956615716671925,1.2604061757934057,-0.7089537604410796,0.35,-0.05,6.693386956155072,0.32822123681994597,4733
4735,4736,6.016414011725333,4.319015346811576,2.1812562954089625,0.9783712465224725,-0.03134403772332371,-0.013954481378497757,0.35,0.35,2.173098396370311,1.2897055009942076,4734
4736,4737,6.941149394135856,4.717968899093886,1.3931962408364067,0.3289360391850433,0.46707856628120403,-0.10704002039126889,-0.05,-0.05,4.105244787967575,0.8784058029058674,4735
4737,4738,5.582817150448568,5.3222692031920005,1.1515685399646929,2.4055083486268214,2.486618096414936,-0.40990114567554176,-0.05,0.35,6.851333750055565,0.43541527254029955,4736
4738,4739,6.356698003203127,4.275466515296349,0.28976774417314954,1.939241880325406,-0.5393142062559648,-0.4017060244042733,0.35,0.35,4.245751435167021,0.5507028765132054,4737
4739,4740,6.5019581781396685,4.878516383253048,1.5742785308887721,2.9192810961016633,0.394775714311974,-2.8708360309503163,-0.05,-0.05,6.708566645231725,0.12165204130863572,4738
4740,4741,5.348391596175273,4.7310005426973865,1.3716125058551583,1.0600302864960909,-0.5362816882310306,0.9753761075633143,-0.05,-0.05,1.2867992425466088,2.61001554724494,4739
4741,4742,6.187064864971948,6.456071060027609,0.20448565214563053,1.3093324191273341,-1.8624824626008372,0.5915897257176002,0.35,0.35,0.9036509551130028,3.7171165007589506,4740
4742,4743,4.730263287108709,4.898926613980127,0.33609195054917174,0.7026701204473245,-1.6581583914123499,-0.5570113603050181,-0.05,-0.05,1.0095412430114497,2.3642020220095814,4741
4743,4744,6.192985760329874,6.4730343259088885,2.811832474587379,0.7878279605165016,-2.1652553686563962,2.2609829199542526,0.35,0.35,0.20446570494181193,8.949351336276381,4742
4744,4745,6.061053385479605,6.109424465627232,0.3727616524893793,1.9525998304289736,0.44166094998857164,-0.7064665890603828,-0.05,-0.05,3.4160467768011165,1.0493072619990103,4743
4745,4746,6.914357207615959,4.217120472342833,0.3879229234829584,2.179847922547984,0.5550299080312109,1.5477302427231006,-0.05,-0.05,4.3056147847186566,0.8609996251741623,4744
4746,4747,4.180456946282942,6.803958415684978,2.5878185128148994,1.1355649228224882,-2.1481641673648912,0.4514198698901727,-0.05,-0.05,0.14324537497887357,7.445108415651298,4745
4747,4748,4.511343962444484,4.897223958866072,1.582141992534093,2.9005961550456267,-2.9483336768942268,-0.0038305925964918826,-0.05,0.35,0.46059975793606833,1.5064961306369629,4746
4748,4749,4.399078373054609,4.553129062480238,0.545286422171499,2.737535347070797,1.1902996192616622,-0.8931364429178068,-0.05,-0.05,4.366215821452039,0.4958888380871227,4747
4749,4750,6.832362326575244,4.048233218461459,1.6493707774155482,0.4317371687378083,1.1687780005739334,0.6123468285310567,-0.05,-0.05,4.6529814706874015,0.7828386949526336,4748
4750,4751,4.267660989958826,5.119601451790368,2.9602261005066213,2.3110691028895602,-1.87829903056237,1.060927279464189,-0.05,0.35,0.23497111100699142,3.8259102184987803,4749
4751,4752,5.135318872236626,5.8205797837303415,1.4844656204430084,2.669142146617491,-0.597070955792947,-0.4713037319939181,0.35,-0.05,1.3559685494792708,1.9468112916178395,4750
4752,4753,6.560923745712961,6.708288829721728,2.1691559350604006,1.6085752905901196,-0.3597943540234021,-1.513125720241599,0.35,0.35,2.0873629534486016,1.4729879125288545,4751
4753,4754,6.928412624972588,4.364076433989177,2.0225674491154595,1.5994700052969835,-0.07286348064101543,1.2711050103923192,0.35,-0.05,2.1085625283069485,1.684065600442271,4752
4754,4755,5.017201894456673,4.479689426073769,1.174290516320442,0.4321272960205219,-0.7764722978930241,-0.8942162696076212,0.35,0.35,1.6483362488494975,1.3541901464017352,4753
4755,4756,6.594859502178391,4.374280768943244,2.922448284402584,2.2392318627934933,-0.002399252658183762,-2.8671134016582087,0.35,0.35,3.576362488899541,0.11480057110241493,4754
4756,4757,5.94975936477364,6.279948591242254,2.864230798582848,1.4725794877228586,-1.0761220281405586,1.2364839375455114,-0.05,-0.05,0.5724362222686681,5.472579277681495,4755
4757,4758,5.623603921613651,4.911952693953912,0.7137155290668744,0.5420976781470387,-1.327825327337306,0.15655673022604866,0.35,-0.05,1.1580313000973494,2.613767829244736,4756
4758,4759,4.859375159175307,6.109477255253434,0.9493961130521384,1.6251020531384732,-2.627363432972278,-1.8168762932757248,0.35,0.35,0.5671371848291682,2.0929283341244185,4757
4759,4760,4.12191262354715,6.116634177387964,2.504573169370084,2.5155286524395715,1.8507809943879985,-0.7707429722457637,-0.05,-0.05,2.2208246605180086,1.4214286764357635,4758
4760,4761,4.306279007052937,6.571050481460199,2.3208887632077424,1.3759391832195234,-1.119004337266356,-0.24633831393429434,-0.05,0.35,0.46936230076792596,4.387020492727287,4759
4761,4762,4.860422299914631,5.752165821914575,0.6674106517908065,2.4429570257061144,-1.3459464263241594,2.596164856741082,0.35,0.35,0.565109120123104,5.042869674990024,4760
4762,4763,6.848504425414598,4.8255684546867625,1.955644845929212,1.7661452602690941,-1.9690857369121928,-2.971012848151953,0.35,-0.05,2.549131556017726,0.3994200614994976,4761
4763,4764,4.49862723858284,5.22069540960337,1.3692150533264602,2.4514177162101363,1.6057202053730768,0.6522011169667308,0.35,0.35,2.731937444739133,1.1573844660756718,4762
4764,4765,6.739535102370562,5.349634048116202,0.006000198501235787,0.8710039480534165,-0.4821357144602396,-1.1526448967538707,-0.05,0.35,4.263469871737902,0.7440638870300784,4763
4765,4766,6.217975666030597,5.7494482887908855,0.42116520005542823,2.9205065850541327,1.7336543341297264,2.0043985469339165,-0.05,0.35,4.487822272559093,0.8451134930646704,4764
4766,4767,4.471750282904187,4.37313689504496,0.0008145619987863784,1.8080250168176155,-0.6558652160530672,1.468821871114746,-0.05,0.35,1.31791214498456,2.2448584531005134,4765
4767,4768,4.3045437809182125,4.965724667759769,1.2719080935391642,2.981934483838101,-0.16989524917296542,-2.6891070778171757,-0.05,-0.05,3.0080167031454152,0.24862363592255177,4766
4768,4769,4.668818924571028,6.3620895625272595,1.4341167634190572,1.7668917938182833,-1.5644802288704587,-0.44361931689162726,0.35,-0.05,0.48041059206723524,4.208765310135745,4767
4769,4770,6.847668491929609,5.753872972669688,1.9622575338186006,0.5446451601164021,-0.18897567964933956,1.497761591898346,0.35,-0.05,1.0600888356461367,3.554847391479207,4768
4770,4771,5.171899351353278,4.591098808886695,0.21429283687871825,1.0334546048285094,1.0656283673109532,2.458955589806881,0.35,0.35,1.6970683386361585,2.241033589916273,4769
4771,4772,4.092987196249517,6.656605677936007,1.1232807053901621,1.4897529809576722,0.2267386888467439,-0.8740879413058307,0.35,0.35,1.107153242903022,2.607186631657184,4770
4772,4773,4.496552463943,5.63550470875073,1.310483044435589,1.351891304210239,2.234520074395868,0.6277475675208539,-0.05,-0.05,2.2928036028595065,1.6514538278900552,4771
4773,4774,6.593368927521335,5.000645278598453,0.8182851564073271,2.5092075925833015,0.17923976512943177,0.29403262395538377,-0.05,-0.05,4.071832223950651,0.843673115031284,4772
4774,4775,4.27932414501006,5.23717170568065,1.5484968783851367,0.5097837750442276,-1.3438379005278556,3.956315131435443,0.35,0.35,0.21652383925808483,9.702231412069063,4773
4775,4776,4.486137900520127,4.057336014246656,2.229977387612941,1.7475754900028102,0.12586928233308908,1.077266530056083,0.35,0.35,1.0436359753668403,2.1783098646725696,4774
4776,4777,5.832283850839997,6.718294673724771,0.7119214249529463,0.40867031726562286,-4.245526046490123,-1.319928385249017,-0.05,-0.05,0.2999519418981378,4.7437498020907265,4775
4777,4778,6.622937740255623,4.02919576845606,2.026015618974405,1.8369595988826992,1.4708331005740554,-1.1077089749806492,-0.05,-0.05,7.024929996476512,0.32913871971323827,4776
4778,4779,6.255716665074733,4.32049469119007,2.0639336638367793,2.9391825155559,-0.02854664664358269,0.1857977908028025,-0.05,-0.05,3.7635109660376296,0.7011211382199636,4777
4779,4780,5.1503829325525015,6.837860334389294,1.2907761148447916,1.688742049071966,0.2824784108805912,-0.010921366112926085,0.35,0.35,1.2837795170686856,2.7049265564695713,4778
4780,4781,6.926340631423327,4.7334914643645885,0.4501528518492298,0.5870451412201868,1.8851828487621942,1.4787171300024102,-0.05,-0.05,4.499062849730325,0.8690801719655097,4779
4781,4782,5.954035673728757,6.521427989175368,1.8643392838581385,2.8423544689495417,0.27909565993681107,-1.8786783113521102,-0.05,0.35,4.511338466190446,0.4663069226312473,4780
4782,4783,4.129525836324334,5.977819490602711,1.487435144676474,1.8430971630119668,1.885042473100104,-2.1434335676532292,-0.05,-0.05,3.7445618502397346,0.7457222939262862,4781
4783,4784,5.465057041819623,4.0082390971316535,0.25085185897977214,0.7243346120901535,-0.4189083167751153,-0.6741740173603543,-0.05,0.35,3.398946939519945,0.7290915899680321,4782
4784,4785,5.8305291674851585,5.698581875654259,1.2993530342894486,2.8267179133520357,-2.6678985407463327,1.3897183415965595,0.35,0.35,0.6056186195681685,3.358415225307618,4783
4785,4786,4.128325686571736,5.703268668445543,1.7390975734577845,2.325604194805278,-0.19366145727551093,3.996311489412664,-0.05,0.35,0.45886628142354224,6.872222636805354,4784
4786,4787,6.6166806832934695,4.302690342348968,0.8774968020258198,0.3453262599783977,-3.121540145398211,1.2542573054209123,-0.05,0.35,0.8520018294691969,3.2962808136087087,4785
4787,4788,5.269077476695575,4.307972612195168,0.04672553571808091,0.4445530995042509,0.05906789656716686,-1.1547172136322794,-0.05,0.35,3.8387203174868576,0.6537107662514692,4786
4788,4789,4.377474693650836,4.5300685882762455,1.332717235057305,2.18950659611081,0.43709078509299915,0.9147380901658915,0.35,-0.05,1.3991440901442451,2.129331558309179,4787
4789,4790,6.013404535794713,6.4944927791043305,0.6884894878660431,0.03774336377620069,1.7971171106503765,1.4156139168916226,0.35,0.35,1.7512311381096755,2.253486355442856,4788
4790,4791,6.105318154508063,5.327576358501087,0.7290706813400635,0.6013077632075445,-1.7468545198494105,1.8780584536217233,0.35,0.35,0.7232920403879408,4.612848643594299,4789
4791,4792,5.645849873102321,6.4247584802104605,2.6669165075156145,0.23453612243957567,3.5061410866118115,-0.6987978650114761,0.35,-0.05,2.9723688350828468,1.2839790770896262,4790
4792,4793,4.081562252747216,5.900716537600382,1.4454661516981513,2.8307054974850567,1.9068168130910546,0.6786456143495537,-0.05,-0.05,2.1596606586732046,1.6566459006078675,4791
4793,4794,4.52742980949238,6.533046871205069,1.837919391420512,0.7612639537041372,-0.5027790759652493,1.6875426515475556,-0.05,-0.05,0.4556276385450344,6.975361364392521,4792
4794,4795,6.6039450054158015,6.076678655456183,2.3643259600017625,2.2637425459659757,-3.2005408592895788,-1.8262279611031262,-0.05,0.35,1.086084292036452,1.277277872194758,4793
4795,4796,6.471202717890862,4.292877592983638,1.7462297279747434,2.8609585085104063,-0.913226366834251,1.7145271739411987,-0.05,0.35,2.7630238470305217,1.0501572228505944,4794
4796,4797,5.959945372789219,5.054225053446466,1.6005522479123149,0.6332088840059288,0.5803002383376119,-1.5733292109265375,0.35,-0.05,3.521986723873061,0.8228535530809804,4795
4797,4798,6.573643427315586,5.79928436658949,0.8983318065894978,1.1183918713216134,-1.772995572884609,-1.2760013354745001,-0.05,0.35,2.2511343497161658,1.2980722743679678,4796
4798,4799,4.1032569305233055,4.636325622232801,1.5348793192939283,2.677151928584685,1.533379594677133,1.1213557371620324,0.35,0.35,2.449135740804204,1.153713799455347,4797
4799,4800,5.452502448831407,5.345768666126585,1.1972295249100116,0.4222558757451459,1.4397770222071724,0.21227651289572358,-0.05,0.35,3.0122939841250274,1.2322852793204784,4798
4800,4801,5.659333774781441,6.247559073967446,1.7120498261581165,1.277321799580596,2.7070528694094675,-1.249616409540936,-0.05,-0.05,5.048259409093274,0.7264615561444474,4799
4801,4802,6.191662946275895,6.1486098319484395,2.110572157688599,2.9394323203850474,0.49279646632146146,0.35767034348897137,-0.05,0.35,3.412649678389423,0.9551898724227832,4800
4802,4803,4.4981011647483955,6.9703928132564235,1.6359003272253316,0.18442317001350217,0.458349176762181,2.5952998481704648,0.35,-0.05,0.40442567097301696,8.646161096176003,4801
4803,4804,5.87987480423401,6.858332736526086,0.35818280820039095,2.0661857693696017,3.6584167856194534,-1.9594404766651965,-0.05,-0.05,8.23446276635672,0.43407869331009064,4802
4804,4805,4.0607981768310255,5.727029914853971,1.9129191718433765,2.2353159124642534,-0.3079453862577194,0.19290807535716262,0.35,0.35,0.7154928271061172,2.8109175252638865,4803
4805,4806,6.693161732275508,6.333298879412826,0.22670221143635738,2.568819431276739,1.6210832281028429,-0.9739591956393239,-0.05,-0.05,6.350193039591598,0.5603922979656022,4804
4806,4807,6.377533062963904,5.746412497177817,2.15805177241716,2.3573839118773323,3.4844080444857686,-1.018602318307787,-0.05,-0.05,7.963971492562953,0.42753467321615224,4805
4807,4808,4.456674611518162,6.87030611878692,1.7976439897694965,2.1325140690364623,1.4544815201616141,2.6173702232827334,0.35,-0.05,0.6065224906705651,6.131512639855007,4806
4808,4809,5.825093030463267,6.850818298840755,2.3757549201727954,1.1950005809466777,2.264163407950212,1.3574379983110179,0.35,-0.05,1.1802101553318063,3.3073621948666476,4807
4809,4810,5.641573222764922,5.069561796902846,0.8849912134136013,1.3327830473878604,-2.9578678334798636,-3.0516125119935538,0.35,0.35,1.2491776070549871,0.542105479268832,4808
4810,4811,5.230602106193336,5.484588041050019,1.0700152332454205,2.827844490324575,-0.113271584702934,-0.09394113160898189,-0.05,-0.05,2.3757626929239777,1.2879638542410485,4809
4811,4812,5.837632496270063,5.072221979807207,1.2203896354851438,0.6107790277894865,0.7996637403468974,0.5711167136963995,-0.05,0.35,2.7593477014814205,1.336266608350754,4810
4812,4813,4.2241786854521655,4.272242294960271,0.9041939546396387,2.654816561699682,0.23350166825622184,-0.8270661140832866,-0.05,0.35,3.360995375505742,0.35067027825810504,4811
4813,4814,4.701179834095152,5.149926926949954,0.9220300920992981,1.3482257040833359,1.1808668362940835,1.664169362527762,0.35,-0.05,1.3231935171382263,2.805497555322779,4812
4814,4815,6.909709425515749,4.997874232951172,2.7424774584352787,1.1091255062634149,1.7231781116751936,-1.2046648164101748,-0.05,0.35,6.158078751531971,0.479518886059521,4813
4815,4816,5.194101893185253,6.731388858186289,2.9009173638137256,0.02319516674731803,1.2089172299289868,0.5602829147531707,-0.05,0.35,0.9465112273896659,3.9017208864147497,4814
4816,4817,5.5117779855488935,5.865007813888139,1.9754291859671116,1.0294631817710607,-1.0199922530816836,-0.43751588165800737,0.35,-0.05,0.8047986987093734,3.337116634789651,4815
4817,4818,5.840917394733678,4.201354755291484,2.8947404776326406,2.8509658865253367,-0.9479698395697174,-0.4237893230025613,0.35,0.35,1.4372013144254,0.5795042981934273,4816
4818,4819,6.409184323057662,4.445438648244072,2.6909876930215226,0.5320629597222644,0.579491364644624,-2.0433420775006352,0.35,-0.05,3.4833908005660996,0.5843776535936822,4817
4819,4820,4.002789547160699,5.075133112288803,0.05157126885124452,2.3930577539424944,2.0570867065062397,0.5651438474169193,-0.05,0.35,3.8228771964641277,0.8472516717799481,4818
4820,4821,5.402624268623711,5.7276436209666794,2.6880081640584095,2.917081193731966,-0.11376714628343967,-1.2553421693516613,-0.05,-0.05,2.2185750001800653,1.0236973609866773,4819
4821,4822,6.105694920244579,6.938898347399406,1.6529462568181232,2.7295608622166228,-1.1172132481636736,-1.621635716243638,0.35,0.35,2.0671374740662722,1.1142383252788193,4820
4822,4823,4.825810167132567,5.806329054279445,0.8388444307532917,1.5584216420546118,-0.028966636387684687,-0.39668971766065214,-0.05,-0.05,1.6386829936759164,2.019089100706344,4821
4823,4824,4.323276659260441,4.653614449720477,1.5650700390449188,0.3451061930026923,0.041365291180691904,1.1754341328544669,0.35,0.35,0.8118824212366853,3.564201289258021,4822
4824,4825,4.033677268030459,6.546158543281952,0.6741515213188976,2.9777619610004926,-1.8392828155530385,0.7276124141726346,-0.05,0.35,0.521343208838529,3.479168319012948,4823
4825,4826,4.929726416189085,6.29953939755371,1.9704052083443515,1.6701664064229274,1.5517719681034066,1.4188818297742674,-0.05,0.35,1.4532828900963208,2.6104912181187068,4824
4826,4827,5.3602222016277645,5.112658980620391,0.889774359730957,2.822860944523832,0.47700823275162696,2.9239506906776804,0.35,-0.05,1.2308696920512952,3.0265970940365223,4825
4827,4828,4.63404416689867,4.466662040939758,1.2058762570685753,1.0297002133261715,1.2751115511034128,-2.1218110489116957,0.35,0.35,4.32380874968542,0.36960106759279654,4826
4828,4829,4.429235481599452,6.438505127281849,2.431712222943203,1.9873738151936071,-1.0921383992063611,-1.9887721332114061,-0.05,0.35,0.8932397083157655,1.6993184932542245,4827
4829,4830,5.6218053804819546,6.514659245558811,1.1238910952673156,1.1477836262406338,2.831329402511726,0.9962358881231138,-0.05,0.35,3.1041614016061905,1.2679953313876755,4828
4830,4831,6.077482864692682,6.723255584865744,0.548485889579279,1.5591487041270762,3.868409447110275,2.256281937967101,-0.05,-0.05,3.1301231967869265,1.2740909646811893,4829
4831,4832,5.117685653432387,6.102642736898909,2.9985412750591696,1.706762649078049,-0.30597638559287443,-1.247033861308033,0.35,-0.05,0.6128208837598925,2.956017001771367,4830
4832,4833,4.002072683142146,5.892030504836111,2.581145320528225,2.65610616438169,2.9850625872474823,0.4884804304133006,0.35,0.35,2.2864614184296457,1.3966932904666498,4831
4833,4834,6.308027808929714,5.990674868808304,1.412218560076914,0.24213462318878798,2.0286080143718093,0.7235192786736893,-0.05,0.35,3.18771711119905,1.2276940340055553,4832
4834,4835,6.558124915268414,5.4329617108837525,0.30729959047250255,1.5318466089951253,0.7425844899088276,0.8338379061174235,-0.05,-0.05,3.2061321576733093,1.1968404879406158,4833
4835,4836,6.113553117839397,5.618680320370484,1.7144267087636904,1.951275021631774,0.31593289209922304,-0.42105787054010535,0.35,-0.05,2.43099940163113,1.3794011710704872,4834
4836,4837,5.37477422613787,5.397684857786861,0.7960155849351747,1.6864868239324786,-2.181156931764385,-2.6735706255531673,-0.05,0.35,1.8979653612127874,0.5918493714167772,4835
4837,4838,4.7665728929934135,4.202828808340103,0.8588207165704924,0.2352413055340462,-0.8052684521530826,-1.6192245613873728,0.35,0.35,1.979637151223531,0.8429904036074873,4836
4838,4839,6.878405091460313,5.455974571921067,1.1490079524114605,2.7409313333215652,-0.03489020149468361,0.6399830196747389,0.35,0.35,3.8271325497778443,0.8478761071530041,4837
4839,4840,6.907603723945462,4.095135117415845,0.14212333094867335,0.5080810999849107,-0.0822035512425805,2.692291181591369,0.35,-0.05,1.8966514625758504,2.043017438642786,4838
4840,4841,6.186857933537915,4.590758435029876,1.3573257315901919,0.7341197944804272,-1.3279967721843706,-3.2044325732733503,-0.05,0.35,3.7438564712304814,0.010532707293658294,4839
4841,4842,6.707604637945358,6.238976471144486,0.8123829868039045,1.9879635805124012,-1.1253347111972696,-0.752011441045149,0.35,-0.05,2.0510617284989383,1.6482374254603798,4840
4842,4843,4.1576482825356775,4.325597511801771,0.4592300235186749,1.5323027268736393,1.4234970510776555,0.6850581422906988,0.35,-0.05,2.3340039657713154,1.4376095839955232,4841
4843,4844,5.255967076204591,5.787578738986867,2.9074902536058596,2.353360508210443,0.5755166069812209,1.2704766110064634,0.35,0.35,0.8566538698117814,3.3147384153963904,4842
4844,4845,5.07848277609799,4.832849393831352,0.7473130739989974,2.1323608358955415,-1.6707731731766697,-0.7430539625972742,0.35,-0.05,1.2270868234402972,1.5873892749433187,4843
4845,4846,6.618834591501224,4.399673153042238,0.28557252268619193,0.3052915588602445,2.8507656042080125,0.5523022492020134,0.35,-0.05,6.6031164298808545,0.5725577777813435,4844
4846,4847,6.780141928920729,4.71198800213634,2.7723625602159614,2.3917196854537393,1.3240112998975144,-1.1920434220246598,-0.05,0.35,6.592326061590947,0.269296001386917,4845
4847,4848,6.385286212518943,6.375892924333238,1.7065089485239788,2.7641784033639594,0.8007940192279891,1.191001693993893,-0.05,-0.05,2.239429160116827,1.7146428206202873,4846
4848,4849,4.403928899920031,5.016741227006667,2.314765497934949,2.9097290791632395,-1.6491374973215687,-1.0867221490061405,-0.05,0.35,0.9645728318598294,0.7053293275258823,4847
4849,4850,4.911267663935173,6.553354530975561,2.792050581818094,0.1859371861377862,0.10540597449479738,-0.4100203827311289,0.35,0.35,0.5440585538325702,4.607900997611164,4848
4850,4851,4.936299229927632,5.602739740367408,2.7444143853951273,2.1626717449891126,1.5629836337334388,-0.8103467739312138,0.35,0.35,2.2844118290118667,1.0989187316331064,4849
4851,4852,5.545053374362304,5.129267573920792,1.478632334458192,2.8768907648157995,-2.8504712732541324,0.1660798130929193,-0.05,-0.05,0.7158081543869743,2.4338136152505774,4850
4852,4853,4.707702935427106,5.398970750087846,2.9846384552232106,0.16901813464281013,-0.10890334028349521,0.7627552702216303,-0.05,0.35,0.6324254276431889,4.349065522274636,4851
4853,4854,4.691360013953015,4.772280898519267,1.341673354442308,0.08745319692018128,0.06481321884445132,1.3179880607758718,-0.05,-0.05,1.0314897111432688,3.347213390060495,4852
4854,4855,4.065269220931227,6.008161602846828,1.5199609690666116,0.00015814521419144079,1.1588209658257014,1.2853572315854953,0.35,0.35,0.7564417763890949,4.640949515911881,4853
4855,4856,6.961124474266238,6.323155003842324,0.4640699407816744,0.8057301148961477,2.3914521326473697,-0.4469155812216772,-0.05,-0.05,5.713610933999499,0.6800443723871594,4854
4856,4857,4.002288133010927,4.394190606483291,1.5822593380837557,2.2762925917508907,0.6956294602011002,1.567581335830471,0.35,-0.05,1.07540679529283,2.7547970729735134,4855
4857,4858,5.678058035196144,4.9156836494920855,1.1036438161658086,2.7284611603205065,-2.833071828512868,2.1621638825446783,-0.05,-0.05,0.5273511468415286,4.521338316298639,4856
4858,4859,5.221561133802798,5.259479130169488,0.5878772876290949,2.595383328735805,-3.5645046239941087,1.1421928236905898,-0.05,0.35,0.4077411027032203,3.3605613834450896,4857
4859,4860,6.701005921997222,5.499708452839409,0.9388948676704085,2.038834791103329,-0.06808182384796596,-1.7798949044176564,0.35,0.35,5.120784929825291,0.4310477629857843,4858
4860,4861,4.372678800295314,5.467419737261269,0.39164000968693335,2.334130030611205,0.5069897327256764,-2.595768983899407,-0.05,-0.05,3.8055095314240024,0.44678402336569656,4859
4861,4862,4.6920671432905054,4.774040104029471,0.01720111544109293,2.340829078546717,-0.09990491461321385,0.20390060579148211,-0.05,-0.05,2.1982473778508815,1.3696335067892482,4860
4862,4863,4.600424160212988,6.246732536964368,2.495150851395319,1.446889746883099,1.818528154813758,-0.8131685432898239,-0.05,-0.05,2.080327329925983,1.6809608267776603,4861
4863,4864,6.802974577954526,4.715895560726868,0.5806734274267276,1.8499813783076593,0.8110158228266129,-0.3380812559456603,-0.05,-0.05,5.773694064015941,0.575748224859213,4862
4864,4865,5.213036923648495,5.590704413458184,0.5198356587361056,0.13864190899664008,-0.29782033663671525,4.193076392493648,-0.05,-0.05,0.4925381743625068,7.664485779492468,4863
4865,4866,5.49808599606142,6.1026437003479685,2.359315384006042,2.1588416545723783,2.2347549805198477,3.198460987794621,-0.05,-0.05,1.139320164429647,3.4568751154040482,4864
4866,4867,5.9081854144327615,6.708599996830706,1.1639577413950837,0.10116030138180343,-1.8086384741210322,-0.5665743993143929,0.35,-0.05,0.6907442565358397,4.351399284886939,4865
4867,4868,4.6083408321887465,4.7517040230936205,1.3799327785550206,0.044645192577853376,3.3258046624980575,0.9548014216693905,0.35,-0.05,3.003596547539094,1.2728492995630085,4866
4868,4869,4.5071784414825515,5.639293654814301,2.4664794542113144,2.9374072598911596,-1.4655634113693259,-0.4796658677371348,-0.05,-0.05,0.630529547694747,2.3676301733925396,4867
4869,4870,4.9142002420565545,4.776506310558585,1.5429278984765666,1.978904798504788,0.4323742671655628,2.280339591646811,-0.05,0.35,1.4162107037708171,2.493897231265417,4868
4870,4871,4.097429175124994,4.185358894284903,2.013871680382905,1.8858688672176613,-1.3404878450914521,-1.2167775335995854,-0.05,0.35,1.050299509864045,0.8025233594862375,4869
4871,4872,6.50323487879389,4.1048362544932555,0.21222523954591654,0.6265821443342496,-1.7251322384984304,0.6957986169822032,0.35,0.35,1.8688592931354053,1.670093531596827,4870
4872,4873,5.890285390829142,5.4677611478728085,1.2371453524599085,2.1607235883060083,-0.7698977925781869,-0.6466077794215187,0.35,0.35,2.3629904774193795,1.083622901342085,4871
4873,4874,5.349490436745623,4.563249424626919,1.0045030681755094,1.7925089510749035,0.4878003793850838,-1.8301163900564954,0.35,-0.05,4.131606646014741,0.4691486863657466,4872
4874,4875,6.744291419807329,4.90608157012897,0.030009585733902666,0.8798681148136138,-0.41427433381170964,-1.6114697394547162,0.35,0.35,4.900950541992558,0.5247874658405314,4873
4875,4876,6.76955028460374,6.5719572782462885,1.4769567976987847,0.4039480621361957,-3.3900768183447685,-0.06808546800975304,-0.05,-0.05,0.5339747407396738,5.15104934935777,4874
4876,4877,5.371352624341851,4.270565788449457,2.1554932882738784,1.76314249046073,-0.6631298529593351,0.5806457606338712,-0.05,0.35,1.7155555344702438,1.5106359067374409,4875
4877,4878,6.744875400753264,6.705241000450696,0.9699028713132606,1.7548404437774767,1.1514495400015576,0.6716914061067898,0.35,-0.05,2.345625747773062,1.6673588847778795,4876
4878,4879,5.0397022972294065,6.5632556458434586,0.9218297050008065,1.989052339660093,-1.299697946867066,-0.22334879569481236,-0.05,0.35,1.0239119502617129,2.805933531602343,4877
4879,4880,5.244929020595942,6.940435101911525,2.4169350757635035,0.5204570758387815,1.5847938219406774,0.6399572416040258,-0.05,-0.05,1.118778272793556,3.4378686276722608,4878
4880,4881,5.196770261786459,4.519586910907749,0.2156330477480347,1.1023198544055628,-0.11872627874902256,-0.14059446584900628,0.35,-0.05,2.2807609087731873,1.361232838490654,4879
4881,4882,5.62754030953912,5.801369485686271,2.9326027017251897,0.08543139776488862,0.9967900139893794,-0.823976120670818,-0.05,-0.05,1.9142880320305165,1.8084486389984065,4880
4882,4883,4.60741217553099,4.4725064152685405,1.3829270532998739,0.7410375785283657,-0.06508014752508892,-1.9784476736129557,-0.05,-0.05,2.6970220744092073,0.7039190314665063,4881
4883,4884,6.809366208778554,6.760764416116495,0.41046023462331294,2.681946650304352,1.519786216287168,-0.6583453436516578,-0.05,0.35,6.61608852426699,0.523442037372611,4882
4884,4885,4.844363155876539,6.518040665833848,2.9997156781844945,1.7428256511683553,-0.12890944563120146,0.9624304057754889,-0.05,0.35,0.6015115604345462,4.773188655978239,4883
4885,4886,4.858663145508346,5.6873003328310565,2.905221906948219,0.6146842550073506,-1.0734265064581543,-1.1113739496010615,0.35,-0.05,0.3288982117915502,3.642720201732118,4884
4886,4887,4.848081746435374,6.457560032997817,2.871540449002871,1.5211394958407063,0.7312949937323692,-0.6848279779072093,0.35,-0.05,0.7827755424640341,3.471685072202752,4885
